"","doc_id","sentence","token","upos","Entity","friends_count","country","NewsChannel"
"15878","doc2551","real estate procurement logistics supply chain management agriculture trade investment looking investors partners","investment","NOUN","Profession",296,NA,"FOX"
"15893","doc2553","new jersey native dedicated father kids dogs media guru now los angeles huge philly la sports fan","media","NOUN","Profession",842,NA,"FOX"
"15901","doc2553","new jersey native dedicated father kids dogs media guru now los angeles huge philly la sports fan","sports","NOUN","Hobbies",842,NA,"FOX"
"15921","doc2556","credit belongs man actually arena whose face marred dust sweat blood knows end triumph high achievement","credit","NOUN","Profession",2090,NA,"FOX"
"15958","doc2559","m mom gramma proud democrat resist way","proud","ADJ","Personality",275,NA,"FOX"
"15968","doc256","love family u love leedewyze brilliant artist songwriter albums paranoia oil water frames official website httpstcopixgkf","artist","NOUN","Profession",1322,NA,"FOX"
"15993","doc2561","let<U+393C><U+3E32>s something positive community reducing amount litterstreet trash east harlem tweet us harlemup thoughts ideas pics","community","NOUN","Profession",431,NA,"FOX"
"16007","doc2562","official twitter page michael elkmann<U+393C><U+3E32>s campaign indiana trustee national fop board trustees","twitter","NOUN","Organization",258,NA,"FOX"
"16031","doc2564","official account congresswoman serving antelope simi santa clarita valleys ca call katie let<U+393C><U+3E32>s get work","account","NOUN","Profession",695,NA,"FOX"
"16039","doc2564","official account congresswoman serving antelope simi santa clarita valleys ca call katie let<U+393C><U+3E32>s get work","ca","AUX","Organization",695,NA,"FOX"
"16076","doc2567","nhra ufc nfl ufc gopats browns nhl gobolts ufd nascar ufceufef teamchevy computer science ufbb ufb","computer","NOUN","Profession",458,NA,"FOX"
"16089","doc2569","infectious disease pathology researcher teacher father husband brother","researcher","NOUN","Profession",472,NA,"FOX"
"16090","doc2569","infectious disease pathology researcher teacher father husband brother","teacher","NOUN","Profession",472,NA,"FOX"
"16094","doc257","nice meet high school student kyoto japan don<U+393C><U+3E32>speak english well want speak english well","nice","ADJ","Personality",322,NA,"FOX"
"16097","doc257","nice meet high school student kyoto japan don<U+393C><U+3E32>speak english well want speak english well","school","NOUN","Profession",322,NA,"FOX"
"16098","doc257","nice meet high school student kyoto japan don<U+393C><U+3E32>speak english well want speak english well","student","NOUN","Profession",322,NA,"FOX"
"16112","doc2570","re investor business real estate looking refinancing also search new opportunities will need private money funding","business","NOUN","Profession",489,NA,"FOX"
"16132","doc2571","miami native cpa firm partner following sports tax business","sports","NOUN","Hobbies",304,NA,"FOX"
"16134","doc2571","miami native cpa firm partner following sports tax business","business","NOUN","Profession",304,NA,"FOX"
"16142","doc2572","wife yr usmc ret vet mom grandma christian patriot love god countryuffauffuufefuffuffcmaga wwgwga","christian","AUX","Religion",383,NA,"FOX"
"16143","doc2572","wife yr usmc ret vet mom grandma christian patriot love god countryuffauffuufefuffuffcmaga wwgwga","patriot","PART","Personality",383,NA,"FOX"
"16148","doc2573","political science student researcher activist cofounder tamazightwomenmovement iyf womendeliver","political","ADJ","Profession",935,NA,"FOX"
"16150","doc2573","political science student researcher activist cofounder tamazightwomenmovement iyf womendeliver","student","NOUN","Profession",935,NA,"FOX"
"16151","doc2573","political science student researcher activist cofounder tamazightwomenmovement iyf womendeliver","researcher","NOUN","Profession",935,NA,"FOX"
"16152","doc2573","political science student researcher activist cofounder tamazightwomenmovement iyf womendeliver","activist","NOUN","Profession",935,NA,"FOX"
"16175","doc2578","manufacturers representative products automotive aftermarket focusing truck performance accessories drag racer wine drinker father","representative","VERB","Profession",819,NA,"FOX"
"16177","doc2578","manufacturers representative products automotive aftermarket focusing truck performance accessories drag racer wine drinker father","automotive","ADJ","Profession",819,NA,"FOX"
"16188","doc2579","proud mom wife truth seeker spiritual appreciates nature loves country wwgwga maga unity binds humanity uffauffuufefubufef","proud","ADJ","Personality",1917,NA,"FOX"
"16195","doc2579","proud mom wife truth seeker spiritual appreciates nature loves country wwgwga maga unity binds humanity uffauffuufefubufef","nature","NOUN","Profession",1917,NA,"FOX"
"16207","doc258","rapper afro pop singer songwriter actor lover coriano kingofazanga","singer","NOUN","Profession",2160,NA,"FOX"
"16251","doc2583","cross platform media neutral advertising strategist","media","NOUN","Profession",1037,NA,"FOX"
"16253","doc2583","cross platform media neutral advertising strategist","advertising","NOUN","Profession",1037,NA,"FOX"
"16256","doc2584","official twitter account correct view","twitter","NOUN","Organization",501,NA,"FOX"
"16257","doc2584","official twitter account correct view","account","NOUN","Profession",501,NA,"FOX"
"16267","doc2587","law politics national security religion noncontroversial things busy seizing pouncing backlashing whatnot conservative friends","politics","NOUN","Hobbies",352,NA,"FOX"
"16269","doc2587","law politics national security religion noncontroversial things busy seizing pouncing backlashing whatnot conservative friends","security","NOUN","Profession",352,NA,"FOX"
"16281","doc2588","proud mother daughter animal lover business owner american","proud","ADJ","Personality",496,NA,"FOX"
"16286","doc2588","proud mother daughter animal lover business owner american","business","NOUN","Profession",496,NA,"FOX"
"16302","doc259","love family best husband world love country music vfl ever always uufefufcufufufuf","music","NOUN","Hobbies",1316,NA,"FOX"
"16307","doc2590","christian trumplican deplorable oppposed jacobins communist deep state british crown liberal world order also allaround nice guy","christian","ADJ","Religion",913,NA,"FOX"
"16322","doc2590","christian trumplican deplorable oppposed jacobins communist deep state british crown liberal world order also allaround nice guy","nice","ADJ","Personality",913,NA,"FOX"
"16324","doc2591","nice loving lady goid vision heart change world ufe one heart u timeuffuffuff","nice","ADJ","Personality",1214,NA,"FOX"
"16325","doc2591","nice loving lady goid vision heart change world ufe one heart u timeuffuffuff","loving","ADJ","Personality",1214,NA,"FOX"
"16338","doc2592","god good time republican uffauff iowa hawkeyes boston bruins stl cardinals fan","good","ADJ","Personality",4524,"Etats-Unis","FOX"
"16349","doc2593","sports politics travel family trumpresign awallisawallisawall","sports","NOUN","Hobbies",1369,NA,"FOX"
"16350","doc2593","sports politics travel family trumpresign awallisawallisawall","politics","NOUN","Hobbies",1369,NA,"FOX"
"16375","doc2596","im orthopedic surgeon officer army medical corps","officer","NOUN","Profession",3115,NA,"FOX"
"16376","doc2596","im orthopedic surgeon officer army medical corps","army","NOUN","Profession",3115,NA,"FOX"
"16377","doc2596","im orthopedic surgeon officer army medical corps","medical","ADJ","Profession",3115,NA,"FOX"
"16379","doc2597","proud albertan populist ufdeufeuauffb ind journalist pol commentator youtube albertaindependence yellowvestscanada yellowvests trudeaumustgo berniernation","proud","ADJ","Personality",2018,NA,"FOX"
"16384","doc2597","proud albertan populist ufdeufeuauffb ind journalist pol commentator youtube albertaindependence yellowvestscanada yellowvests trudeaumustgo berniernation","journalist","NOUN","Profession",2018,NA,"FOX"
"16411","doc2599","just dude trying broaden horizons get little bit better every day irish sleeper agent living ann arbor","agent","NOUN","Profession",340,NA,"FOX"
"16456","doc2602","full time day trader yrs experience trading daytrading","trader","NOUN","Profession",369,NA,"FOX"
"16458","doc2602","full time day trader yrs experience trading daytrading","experience","NOUN","Profession",369,NA,"FOX"
"16464","doc2604","rapper singer songwriter lyrics maker lyrics video mixtape contact x factor lhing shatta go vacation still dey h","singer","NOUN","Profession",1149,NA,"FOX"
"16469","doc2604","rapper singer songwriter lyrics maker lyrics video mixtape contact x factor lhing shatta go vacation still dey h","video","NOUN","Profession",1149,NA,"FOX"
"16495","doc2606","m funny sing little sc lohamadison enquiries lohamusicgmailcom","funny","ADJ","Personality",1604,NA,"FOX"
"16510","doc2607","jesusismylordandsaviorudufefprolife ccot aa magavet trump buildthewallnow wwgwga deplorabledreg patriot freedomarmy constitutionalconservative","patriot","NOUN","Personality",16819,NA,"FOX"
"16533","doc2610","theme guitars charity fundraising part time charitable hobby operated founder steve doner son richard","charity","NOUN","Hobbies",634,NA,"FOX"
"16547","doc2611","panther pals williams intermediate school group amazing kiddos happen learning challenges dont focus disability ability","williams","NOUN","Organization",383,NA,"FOX"
"16549","doc2611","panther pals williams intermediate school group amazing kiddos happen learning challenges dont focus disability ability","school","NOUN","Profession",383,NA,"FOX"
"16554","doc2611","panther pals williams intermediate school group amazing kiddos happen learning challenges dont focus disability ability","learning","VERB","Profession",383,NA,"FOX"
"16571","doc2613","redawaken dedicated saving constitutional republic eradicating progressive globalism fb michaeljohns jfradioshow dailycaller ryanafournier","progressive","ADJ","Organization",1897,NA,"FOX"
"16579","doc2615","christian udufef utk","christian","ADJ","Religion",1876,NA,"FOX"
"16587","doc2616","pink funds mission provide shortterm financial aid working breast cancer patients active treatment realhelpnow onelessworry","financial","ADJ","Profession",2162,NA,"FOX"
"16601","doc2617","representing mn member house financial services foreign affairs committees working inspire new era collaboration congress","financial","ADJ","Profession",518,NA,"FOX"
"16604","doc2617","representing mn member house financial services foreign affairs committees working inspire new era collaboration congress","affairs","NOUN","Profession",518,NA,"FOX"
"16621","doc2619","love god surpasses human understanding readily available jesus really way truth life graced follower","jesus","CCONJ","Religion",659,NA,"FOX"
"16634","doc2621","patriot transformed god jesuschristproud dad soldier armyofgod wwgwga qarmy maga qanon jesusislord standwithisrael childofgod","patriot","PART","Personality",254,NA,"FOX"
"16649","doc2622","vidya politics music mma","politics","NOUN","Hobbies",280,NA,"FOX"
"16650","doc2622","vidya politics music mma","music","NOUN","Hobbies",280,NA,"FOX"
"16655","doc2624","muw soccer ubdufef","soccer","NOUN","Hobbies",618,NA,"FOX"
"16661","doc2625","ufebuff sos fam mendes army noah cent lover u shawnmendes love u heart soul","army","NOUN","Profession",387,NA,"FOX"
