"","doc_id","sentence","token","upos","Entity","friends_count","country","NewsChannel"
"1984","doc1216","artfanuf like music poetryuf quotesuf poetuf purpose wellufaa","music","NOUN","Hobbies",1796,NA,"CNN"
"2008","doc1217","id say im weird like draw love doggos im weeb like anime manga like mlb phillies fan music life yehufb","music","NOUN","Hobbies",268,NA,"CNN"
"2014","doc1219","singerufudufaufbuffuffufeeuff composerlyricistmusic producer samundripakistan","producer","NOUN","Profession",368,NA,"CNN"
"2023","doc1221","photographer vinyl lover chaser things nature httpstcoxnfqcicyi posted images contact licensing","photographer","NOUN","Profession",862,NA,"CNN"
"2028","doc1221","photographer vinyl lover chaser things nature httpstcoxnfqcicyi posted images contact licensing","nature","NOUN","Profession",862,NA,"CNN"
"2034","doc1222","sports music international music local music entertainment","sports","NOUN","Hobbies",330,NA,"CNN"
"2035","doc1222","sports music international music local music entertainment","music","NOUN","Hobbies",330,NA,"CNN"
"2037","doc1222","sports music international music local music entertainment","music","NOUN","Hobbies",330,NA,"CNN"
"2038","doc1222","sports music international music local music entertainment","local","ADJ","Profession",330,NA,"CNN"
"2039","doc1222","sports music international music local music entertainment","music","NOUN","Hobbies",330,NA,"CNN"
"2042","doc1223","gaming sports music","sports","NOUN","Hobbies",369,NA,"CNN"
"2043","doc1223","gaming sports music","music","NOUN","Hobbies",369,NA,"CNN"
"2044","doc1224","proud represent company country profession q crj cseries challenger global","proud","ADJ","Personality",618,NA,"CNN"
"2046","doc1224","proud represent company country profession q crj cseries challenger global","company","NOUN","Profession",618,NA,"CNN"
"2057","doc1226","looking simple stileufufe smart duty ufaufa ufc follow back king king ufufqueen queen ufufhot word cool blx ufaufaufafoll<U+663C><U+3E35>w b<U+653C><U+3E35><U+653C><U+3E37>k","smart","ADJ","Personality",343,NA,"CNN"
"2104","doc1229","creative space makers learn fashion technology engineering stem follow us instagram uaufef httpstcolvyoxepng","creative","ADJ","Personality",611,NA,"CNN"
"2109","doc1229","creative space makers learn fashion technology engineering stem follow us instagram uaufef httpstcolvyoxepng","technology","NOUN","Profession",611,NA,"CNN"
"2110","doc1229","creative space makers learn fashion technology engineering stem follow us instagram uaufef httpstcolvyoxepng","engineering","NOUN","Profession",611,NA,"CNN"
"2122","doc1230","gartner research analyst crm sales force automation sales enablement sales performance management retweets imply endorsement","research","NOUN","Profession",724,NA,"CNN"
"2123","doc1230","gartner research analyst crm sales force automation sales enablement sales performance management retweets imply endorsement","analyst","NOUN","Profession",724,NA,"CNN"
"2125","doc1230","gartner research analyst crm sales force automation sales enablement sales performance management retweets imply endorsement","sales","NOUN","Profession",724,NA,"CNN"
"2127","doc1230","gartner research analyst crm sales force automation sales enablement sales performance management retweets imply endorsement","automation","NOUN","Profession",724,NA,"CNN"
"2128","doc1230","gartner research analyst crm sales force automation sales enablement sales performance management retweets imply endorsement","sales","NOUN","Profession",724,NA,"CNN"
"2130","doc1230","gartner research analyst crm sales force automation sales enablement sales performance management retweets imply endorsement","sales","NOUN","Profession",724,NA,"CNN"
"2132","doc1230","gartner research analyst crm sales force automation sales enablement sales performance management retweets imply endorsement","management","NOUN","Profession",724,NA,"CNN"
"2140","doc1232","young rich smart faith til make itarsenal fanreal madrid fantownship rollers fan mamelodi sundowns uffhousemusic fanhiphop fansince ufe","smart","ADJ","Personality",1242,NA,"CNN"
"2162","doc1233","follow instagram donwon post old new music ig twitter born raised north carolina","music","NOUN","Hobbies",293,NA,"CNN"
"2164","doc1233","follow instagram donwon post old new music ig twitter born raised north carolina","twitter","NOUN","Organization",293,NA,"CNN"
"2190","doc1239","brandon anderson soxonth graphic designer ufudufbb columbia college chicago","graphic","ADJ","Profession",662,NA,"CNN"
"2191","doc1239","brandon anderson soxonth graphic designer ufudufbb columbia college chicago","designer","NOUN","Profession",662,NA,"CNN"
"2194","doc1239","brandon anderson soxonth graphic designer ufudufbb columbia college chicago","college","NOUN","Profession",662,NA,"CNN"
"2254","doc1244","documentary film producer","film","NOUN","Profession",1409,NA,"CNN"
"2255","doc1244","documentary film producer","producer","NOUN","Profession",1409,NA,"CNN"
"2289","doc1248","founder rblxaay african american aviation sports enthusiast atc specialist infiniteflight","sports","NOUN","Hobbies",686,NA,"CNN"
"2292","doc1248","founder rblxaay african american aviation sports enthusiast atc specialist infiniteflight","specialist","NOUN","Profession",686,NA,"CNN"
"2304","doc1249","vi first ai personal trainer shell help meet goals one kind aipowered fitness experience","kind","ADV","Personality",1196,NA,"CNN"
"2306","doc1249","vi first ai personal trainer shell help meet goals one kind aipowered fitness experience","fitness","NOUN","Profession",1196,NA,"CNN"
"2307","doc1249","vi first ai personal trainer shell help meet goals one kind aipowered fitness experience","experience","NOUN","Profession",1196,NA,"CNN"
"2313","doc125","offensive coordinatorqb<U+393C><U+3E32>sacademic success coach pacific lutheran u dcoach theshow golutes plufootball","coach","NOUN","Profession",1228,NA,"CNN"
"2328","doc1251","paid employee tri star media please read full disclaimer httpstcoobinslptb","media","NOUN","Profession",4007,NA,"CNN"
"2330","doc1251","paid employee tri star media please read full disclaimer httpstcoobinslptb","read","VERB","Hobbies",4007,NA,"CNN"
"2336","doc1253","blockchain deep learning security privacy big data mixed reality phostech","learning","NOUN","Profession",308,NA,"CNN"
"2337","doc1253","blockchain deep learning security privacy big data mixed reality phostech","security","NOUN","Profession",308,NA,"CNN"
"2340","doc1253","blockchain deep learning security privacy big data mixed reality phostech","data","NOUN","Profession",308,NA,"CNN"
"2348","doc1255","team handle online media crisis trusted partner brands agencies worldwide part helpfuldigital smem crisiscomms","media","NOUN","Profession",1737,NA,"CNN"
"2360","doc1256","asst coach south ftmyersufa differentmindsetufc","coach","NOUN","Profession",561,NA,"CNN"
"2370","doc1259","drinks sports happy hour trivia live music brunches wolfsundays hoboken email partieswickedwolfhobokencom","sports","NOUN","Hobbies",1571,NA,"CNN"
"2371","doc1259","drinks sports happy hour trivia live music brunches wolfsundays hoboken email partieswickedwolfhobokencom","happy","ADJ","Personality",1571,NA,"CNN"
"2375","doc1259","drinks sports happy hour trivia live music brunches wolfsundays hoboken email partieswickedwolfhobokencom","music","NOUN","Hobbies",1571,NA,"CNN"
"2421","doc1263","modeltalentdanceractress business owner fashion lover httpstcohzanwwjbyj email sherryphagmailcom","business","NOUN","Profession",448,NA,"CNN"
"2430","doc1264","pga canada professional golf coach head golf professional fox hollow golf course","professional","ADJ","Profession",1293,NA,"CNN"
"2431","doc1264","pga canada professional golf coach head golf professional fox hollow golf course","golf","NOUN","Hobbies",1293,NA,"CNN"
"2432","doc1264","pga canada professional golf coach head golf professional fox hollow golf course","coach","NOUN","Profession",1293,NA,"CNN"
"2434","doc1264","pga canada professional golf coach head golf professional fox hollow golf course","golf","NOUN","Hobbies",1293,NA,"CNN"
"2435","doc1264","pga canada professional golf coach head golf professional fox hollow golf course","professional","ADJ","Profession",1293,NA,"CNN"
"2438","doc1264","pga canada professional golf coach head golf professional fox hollow golf course","golf","NOUN","Hobbies",1293,NA,"CNN"
"2473","doc1267","personal trainer tutor assessor dad best thing life rugby fan often escape reality worlds sci fi superheros","rugby","NOUN","Hobbies",626,NA,"CNN"
"2484","doc1269","gambian music higher ufdufdheightsufuf support gambianufbb youths gambian youthufaf changed gambia change gambia music industryub","music","NOUN","Hobbies",575,NA,"CNN"
"2487","doc1269","gambian music higher ufdufdheightsufuf support gambianufbb youths gambian youthufaf changed gambia change gambia music industryub","support","NOUN","Profession",575,NA,"CNN"
"2496","doc1269","gambian music higher ufdufdheightsufuf support gambianufbb youths gambian youthufaf changed gambia change gambia music industryub","music","NOUN","Hobbies",575,NA,"CNN"
"2498","doc127","technology gross catholic high school husband father soccer coach many","technology","NOUN","Profession",1275,NA,"CNN"
"2500","doc127","technology gross catholic high school husband father soccer coach many","catholic","ADJ","Religion",1275,NA,"CNN"
"2502","doc127","technology gross catholic high school husband father soccer coach many","school","NOUN","Profession",1275,NA,"CNN"
"2505","doc127","technology gross catholic high school husband father soccer coach many","soccer","NOUN","Hobbies",1275,NA,"CNN"
"2506","doc127","technology gross catholic high school husband father soccer coach many","coach","NOUN","Profession",1275,NA,"CNN"
